Assistente;indice;link;data;titulo;primeiro paragrafo;tematica;tribo;regiao;estado;municipio
Larissa Gabriely Oliveira Nascimento ;469;https://operacaocovid19.defesa.gov.br/noticias/noticia/1208;16/05/2020;Ações de combate à COVID-19 são estruturadas em planejamento amplo;O Ministério da Defesa desenvolve várias ações de enfrentamento à COVID-19. Com a mobilização da Base Industrial de Defesa (BID) e parceria com outros agentes, os primeiros resultados já foram contabilizados. A missão, planejada de forma estruturada, leva em conta “um conjunto de atividades a serem empreendidas e orientadas pelo Estado”, explica o Secretário de Produtos de Defesa (SEPROD) da Pasta Marcos Degaut. Ele proferiu palestra no 2º Ciclo de Estudos Estratégicos de Defesa, promovido pela Escola Superior de Guerra do Ministério. O evento, na quinta-feira (14), ocorreu em parceria com a Federação das Indústrias de Minas Gerais e com os apoio das federações de indústrias de Bahia, Rio de Janeiro, Santa Catarina e São Paulo.;Coordenação;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;470;https://operacaocovid19.defesa.gov.br/noticias/noticia/1209;19/052020;Guarnição de Osasco/Barueri arrecada cerca de 3 toneladas de alimentos para os mais necessitados;"No mês de abril, solidários às pessoas que sofreram impactos econômicos em virtude da pandemia de Covid-19, militares das Guarnições de Osasco e Barueri, Arsenal de Guerra de São Paulo, 20° Grupo de Artilharia Leve, 4° Batalhão de Infantaria Leve, 2° Batalhão de Polícia do Exército, 22° Depósito de Suprimento, 22° Batalhão Logístico Leve, Batalhão de Manutenção e Suprimento de Artilharia Anti-Aérea e a 5ª Bateria de Artilharia Anti-Aérea Leve, juntamente com seus familiares e sociedade local, arrecadaram aproximadamente 3 toneladas de alimentos que serão distribuídas à instituições de apoio as pessoas em situação de vulnerabilidade

Fonte: 22º B Log L";Alimentação;;Sudeste;SP;Barueri
Larissa Gabriely Oliveira Nascimento ;471;https://operacaocovid19.defesa.gov.br/noticias/noticia/1210;19/05/2020;Militares do 8° D Sup participam de higienização na Basílica Santuário;Na noite do dia 12 de maio, militares do 8º Depósito de Suprimento (8º D Sup) participaram da ação de higienização das áreas internas (assentos, acolunas, corredores) e externas (calçadas, pisos, escadas) da Basílica Santuário Nossa Senhora de Nazaré. Além do 8° D Sup, a atividade contou com o 2° Batalhão de Infataria de Selva (2º BIS), Parque Regional de de Manutenção 8 (Pq R Mnt/8) , 15ª Companhia de Polícia do Exército (15ª Cia PE) ocorreu sob a orientação do Comando Conjunto Norte (CCN) e teve por finalidade a utilização de medidas sanitárias de prevenção e redução da disseminação da COVID-19.;Higienização;;Norte;PA;Belém
Larissa Gabriely Oliveira Nascimento ;472;https://operacaocovid19.defesa.gov.br/noticias/noticia/1211;16/06/2020;Descontaminação de locais públicos é repetida por militares em diversos pontos do país;A desinfecção de locais públicos é uma das ações repetida incansavelmente pelos militares das Forças Armadas que atuam na Operação Covid-19. Em Mato Grosso do Sul, por meio do Comando Conjunto Oeste, foram higienizadas diversas áreas de circulação de pessoas. No mesmo Estado, nos municípios de Jardim e Dourados a ação beneficiou Unidades Básicas de Saúde.;Higienização;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;473;https://operacaocovid19.defesa.gov.br/noticias/noticia/1212;19/05/2020;Escola de Aprendizes-Marinheiros do Ceará doa cinco toneladas de alimentos para famílias beneficiadas pelo Profesp;A Escola de Aprendizes-Marinheiros do Ceará realizou, nos dias 13 e 14 de maio, a distribuição de kits de alimentação para famílias beneficiadas pelo Programa Forças no Esporte (Profesp).;Alimentação;;Nordeste;CE;Fortaleza 
Larissa Gabriely Oliveira Nascimento ;474;https://operacaocovid19.defesa.gov.br/noticias/noticia/1213;19/05/2020;Atiradores realizam distribuição de máscaras, no município de Botucatu;O Tiro de Guerra 02-048 Botucatu realizou a distribuição de máscaras de tecido (não-descartável), para a comunidade local no período de 6 a 14 de maio.;Apoio de Saúde;;Sudeste;SP;Botucatu
Larissa Gabriely Oliveira Nascimento ;475;https://operacaocovid19.defesa.gov.br/noticias/noticia/1214;19/05/2020;Doação de Alimentos;O Comando Conjunto Leste (Cmdo Cj L), por meio da 1ª Divisão de Exército, realizou, no dia 12 de maio, a entrega de parte dos donativos arrecadados na Campanha de Doação de Alimentos que foi conduzida de forma descentralizada nas guarnições e nas organizações militares isoladas.;Alimentação;;Sudeste;RJ;Rio de Janeiro
Larissa Gabriely Oliveira Nascimento ;476;https://operacaocovid19.defesa.gov.br/noticias/noticia/1215;19/05/2020;Bancos de sangue de todo o Brasil contam com doações de militares das Forças Armadas;Doar sangue é um gesto de solidariedade que salva vidas. E as doações não podem parar mesmo com a pandemia provocada pelo novo coronavírus. Sangue é imprescindível para pessoas em tratamento por diversas doenças, como anemias crônicas, câncer, febre amarela, entre outras necessidades.;Apoio de Saúde;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;477;https://operacaocovid19.defesa.gov.br/noticias/noticia/1216;19/05/2020;Capitania dos Portos do Rio Grande do Norte realiza ações de inspeção naval em 54 municípios;A Capitania dos Portos do Rio Grande do Norte realizou 42 ações de inspeção naval em 54 municípios do estado durante os meses de março e abril, contabilizando 90 embarcações inspecionadas.;Inspeções Sanitárias;;Nordeste;RN;Natal
Larissa Gabriely Oliveira Nascimento ;478;https://operacaocovid19.defesa.gov.br/noticias/noticia/1217;19/05/2020;Patrulhamento ostensivo e Check points, fiscalizam Lockdown;No dia 11 de maio, o 22º Pelotão de Polícia do Exército (22° Pel PE) com apoio do Comando de Fronteira Rio Negro/5º Batalhão de Infantaria de Selva (Cmdo Fron RN/5°BIS), tem realizado Check Points e rondas em todas as vilas militares e nos portos de São Gabriel da Cachoeira, para a fiscalização e orientação da população, de acordo com o último decreto municipal, que proíbe a circulação de pedestres e veículos fora do horário estipulado para o Lockdown.;Apoio Logístico;;Norte;AM;São Gabriel da Cachoeira
Larissa Gabriely Oliveira Nascimento ;479;https://operacaocovid19.defesa.gov.br/noticias/noticia/1218;19/05/2020;COMGEP realiza mais uma etapa da Campanha de Doação de Sangue em Brasília (DF);O Comando-Geral do Pessoal (COMGEP) realizou, nessa quarta-feira (13/05), em Brasília (DF), mais uma etapa da Campanha “Você era a gota que faltava. Doe Sangue. Doe Vida”. A Campanha, que iniciou em agosto de 2017, vem mantendo seu ciclo mensal de doações junto ao Hemocentro de Brasília.;Apoio de Saúde;;Sudeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;480;https://operacaocovid19.defesa.gov.br/noticias/noticia/1219;19/05/2020;Atividades das Forças Armadas refletem proteção e apoio à população;A Operação Covid-19, deflagrada pelo Ministério da Defesa, por meio das Forças Armadas, caminha para o segundo mês de atividades, com os militares empenhados em manter locais públicos desinfectados e em prestar apoio à população mais vulnerável. Nesse sentido, em Santa Maria (RS), o Centro de Adestramento Sul higienizou ambientes e materiais do posto de vacinação da Associação Comunitária do Núcleo Habitacional Tancredo Neves. Em Rondônia, no município de Guajará-Mirim, o 6° Batalhão de Infantaria de Selva capacitou moradores locais para atuarem nas ações de enfrentamento ao novo coronavírus.;Apoio de Saúde;;Sudeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;482;https://operacaocovid19.defesa.gov.br/noticias/noticia/1221;19/05/2020;Militares do 51º Batalhão de Infantaria de Selva percorrem 1.800 km na Amazônia para auxiliar famílias indígenas;Entre os dias 4 e 11 de maio, o 51º Batalhão de Infantaria de Selva (51° BIS) executou a Operação Trincheira, com o intuito de realizar a entrega de cestas básicas fornecidas pela Norte Energia, nas aldeias localizadas no interior da terra indígena Trincheira-Bacajá.;Indígena;Pykayakô, Kamok-tikô, Prin-djãn, Kameridjâm, Krimei, Krãnh, Kenoro, Kabakrô, Kenkudjôi, Pát-krô, Pytakô, Moinoro, Kenkrô, Rapkô, Mrotidjam, Bacajá e Pykatun;Norte;PA;Altamira
Larissa Gabriely Oliveira Nascimento ;483;https://operacaocovid19.defesa.gov.br/noticias/noticia/1222;19/05/2020;Voluntários da Guarnição de Aeronáutica de Natal produzem 3.500 máscaras de proteção;Uma mobilização de voluntários militares e civis da Guarnição de Aeronáutica de Natal (GUARNAE-NT) resultou na produção de mais de 3.500 máscaras de proteção respiratória, que foram distribuídas para todo o efetivo da Força Aérea Brasileira (FAB) em Parnamirim (RN), de aproximadamente 2.700 pessoas. A totalidade dos setores foi contemplada, nos dias 11 e 12 de maio. O excedente de cerca de 700 máscaras foi entregue ao Serviço Nacional de Aprendizagem Industrial no Rio Grande do Norte (SENAI-RN), apoiador da iniciativa. O SENAI-RN disponibilizará os Equipamentos de Proteção Individual (EPIs) para prestadores de serviços públicos, como garis e coveiros.;Indústria de Defesa;;Nordeste;RN;Belém
Larissa Gabriely Oliveira Nascimento ;484;https://operacaocovid19.defesa.gov.br/noticias/noticia/1223;19/05/2020;Capacitação para profissionais de saúde militares reinicia nesta terça-feira (19);O segundo treinamento para profissionais de saúde militares que tratam de pacientes com o novo coronavírus inicia nesta terça-feira (19). A capacitação ocorre em unidades de saúde militares de três regiões do País. A iniciativa da Secretaria de Pessoal, Ensino, Saúde e Desportos (SEPESD), do Ministério da Defesa, possibilita que fisioterapeutas, enfermeiros e médicos possam atuar, se necessário, em Unidades de Tratamento Intensivo (UTIs) dos hospitais em que trabalham.;Apoio de Saúde;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;485;https://operacaocovid19.defesa.gov.br/noticias/noticia/1224;19/05/2020;Militares da Capitania Fluvial do Araguaia-Tocantins doam sangue para Hemocentro de Palmas;Militares voluntários da Capitania Fluvial do Araguaia-Tocantins doaram, nos dias 12 e 13 de maio, sangue ao Hemocentro Coordenador de Palmas (HCP), contribuindo para manter o estoque do HCP estável.;Apoio de Saúde;;Norte;TO;Palmas
Larissa Gabriely Oliveira Nascimento ;486;https://operacaocovid19.defesa.gov.br/noticias/noticia/1225;19/05/2020;Entrega de kits de alimentação a alunos assistidos pelo PROFESP;No dia 14 de maio, a equipe de higienização e triagem do 22° Grupo de Artilharia de Campanha Autopropulsado (22º GAC AP) auxiliou, na recepção dos pais e nas ações de distribuição de kits de alimentação do Programa Forças no Esporte (PROFESP) realizada pelo Grupo.;Alimentação;;Sul;RS;Uruguaiana
Larissa Gabriely Oliveira Nascimento ;487;https://operacaocovid19.defesa.gov.br/noticias/noticia/1226;19/05/2020;FAB realiza Ação Cívico-Social em Alcântara;Dando continuidade às ações voltadas para o combate à pandemia da COVID-19 no país, a Força Aérea Brasileira (FAB), por meio da Guarnição de Aeronáutica de Alcântara (GUARNAE-AK), iniciou neste sábado (dia 16/05), mais uma Ação Cívico-Social. A missão, intitulada Quarentena Solidária, é voltada para sete Agrovilas situadas em Alcântara (MA), além de duas comunidades do entorno, e ocorrerá até o dia 23.;Alimentação;;Nordeste;MA;Alcântara
Larissa Gabriely Oliveira Nascimento ;488;https://operacaocovid19.defesa.gov.br/noticias/noticia/1227;19/05/2020;Militares confeccionam máscaras de proteção respiratória com 96,5% de eficiência;Militares de unidades da logística da Força Aérea Brasileira (FAB) confeccionam máscaras de proteção facial para prevenir a contaminação da Covid-19. Eles produziram cerca de 2 mil máscaras feitas em TNT, com cinco camadas, material com eficiência bacteriológica de 96,5%, maior que os 95% previstos pela Agência Nacional de Vigilância Sanitária (Anvisa).;Indústria de Defesa;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;489;https://operacaocovid19.defesa.gov.br/noticias/noticia/1228;19/05/2020;Capitania Fluvial do Araguaia-Tocantins orienta condutores sobre o novo coronavírus durante inspeções navais;O Comando do 7º Distrito Naval, por meio da Capitania Fluvial do Araguaia-Tocantins, vem realizando, desde a segunda quinzena de março, ações de conscientização para prevenção e combate ao novo coronavírus.;Inspeções Sanitárias;;Nordeste;MA;Alcântara
Larissa Gabriely Oliveira Nascimento ;490;https://operacaocovid19.defesa.gov.br/noticias/noticia/1229;19/05/2020;Rodoviária do Plano Piloto e Estação Central do metrô passam por nova descontaminação;Na madrugada de sexta-feira, 15 de maio, em mais uma ação de prevenção e enfrentamento ao coronavírus, pela segunda vez, militares do Comando Conjunto Planalto realizaram a descontaminação da Rodoviária do Plano Piloto e da Estação Central do metrô.;Higienização;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;491;https://operacaocovid19.defesa.gov.br/noticias/noticia/1230;20/05/2020;Parceria da Defesa com Saúde reforça atendimento médico a indígenas no extremo norte do País;Dois hospitais militares localizados no extremo oeste do Estado do Amazonas e conveniados ao Sistema Único de Saúde (SUS) receberam reforço de dez profissionais de saúde e duas toneladas de insumos hospitalares. As especialistas seguem para o hospital de São Gabriel da Cachoeira. Já os insumos foram encaminhados para as duas unidades de saúde.;Apoio de Saúde;;Norte;AM;São Gabriel da Cachoeira
Larissa Gabriely Oliveira Nascimento ;492;https://operacaocovid19.defesa.gov.br/noticias/noticia/1231;20/05/2020;Delegacia Fluvial de Guaíra conduz ações de fiscalização de tráfego aquaviário e conscientização para população ribeirinha;Militares da Delegacia Fluvial de Guaíra-PR conduziram, em 17 de maio, ações de fiscalização do tráfego aquaviário e medidas de conscientização para a população ribeirinha do município, no combate à disseminação da Covid-19.;Inspeções Sanitárias;;Sul;PR;Guaíra
Larissa Gabriely Oliveira Nascimento ;493;https://operacaocovid19.defesa.gov.br/noticias/noticia/1232;20/05/2020;Comando do 8º Distrito Naval realiza ação de desinfecção no município de Itanhaém-SP;"Em continuidade às ações de prevenção e enfrentamento ao novo coronavírus em locais de grande circulação, o Comando do 8º Distrito Naval coordenou, nas madrugadas dos dias 16 e 17 de maio, a desinfecção preventiva em seis unidades hospitalares no município de Itanhaém-SP. Entre elas o Serviço de Atendimento Móvel de Urgência; o Centro de Referência Especializado de Assistência Social; a Unidade de Pronto Atendimento; o Centro de Referência da Assistência Social Oásis e as Unidades de Saúde da Família Savoy e Suarão.";Higienização;;Sudeste;SP;Itanhaém
Larissa Gabriely Oliveira Nascimento ;494;https://operacaocovid19.defesa.gov.br/noticias/noticia/1233;20/05/2020;Exército realiza a descontaminação do Aeroporto de Palmas (TO);Militares do 22º Batalhão de Infantaria (22° BI) iniciaram a descontaminação do Aeroporto Brigadeiro Lysias Rodrigues, da cidade de Palmas, no sábado, 16 de maio.;Higienização;;Norte;TO;Palmas
Larissa Gabriely Oliveira Nascimento ;495;https://operacaocovid19.defesa.gov.br/noticias/noticia/1234;20/05/2020;Comando de Fronteira capacita voluntários para o enfrentamento à COVID-19;No dia 14 de maio, o Comando de Fronteira Rondônia/6° Batalhão de Infantaria de Selva (6º BIS) realizou a capacitação de 20 cidadãos guajaramirenses para atuarem em ações de descontaminação e higienização, como parte das ações de prevenção e enfrentamento à COVID-19.;Apoio de Saúde;;Norte;RO;Guarajá-Mirim
Larissa Gabriely Oliveira Nascimento ;496;https://operacaocovid19.defesa.gov.br/noticias/noticia/1235;20/05/2020;KC-390 Millennium realiza Transporte Aéreo Logístico na Operação COVID-19;A Força Aérea Brasileira (FAB) realizou, nesta terça-feira (19/05), uma missão de Transporte Aéreo Logístico em apoio à Operação COVID-19. A aeronave KC-390 Millennium, pertencente ao Primeiro Grupo de Transporte de Tropa (1º GTT) – Esquadrão Zeus, transportou mais de quatro toneladas de álcool em gel para o Estado do Amazonas (AM). A missão foi coordenada pelo Comando de Operações Aeroespaciais (COMAE) junto ao Centro de Operações Conjuntas (COC) do Ministério da Defesa, em apoio ao Ministério da Saúde.;Apoio Logístico;;Norte;AM;Manaus
Larissa Gabriely Oliveira Nascimento ;497;https://operacaocovid19.defesa.gov.br/noticias/noticia/1236;20/05/2020;Forças Armadas atuam em diversas ações de prevenção ao novo coronavírus;Doação de sangue, de kits alimentação, fabricação e distribuição de máscaras, desinfecção de ambientes e conscientização da população quanto à prevenção e combate ao novo coronavírus são algumas das ações que militares da Marinha, Exército e Aeronáutica desempenham durante a pandemia. Em todo o País, as Forças Armadas mantém-se atuantes para proteger e apoiar a população.;Comunicação;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;498;https://operacaocovid19.defesa.gov.br/noticias/noticia/1237;20/05/2020;Batalhão de Defesa Nuclear, Biológica, Química e Radiológica de Aramar realiza ação no município de Iperó-SP;A Marinha do Brasil, com o efetivo do Batalhão de Defesa Nuclear, Biológica, Química e Radiológica de Aramar, coordenou, na madrugada do dia 8 de maio, a desinfecção preventiva na Unidade Básica de Saúde Jean Carlos Domingues dos Santos, no município de Iperó, situado na região metropolitana de Soracaba, interior de São Paulo.;Higienização;;Sudeste;SP;Iperó
Larissa Gabriely Oliveira Nascimento ;499;https://operacaocovid19.defesa.gov.br/noticias/noticia/1238;20/05/2020;"Unidades das Polícias Militar e Civil passam por descontaminação no Pará
";O 2° Batalhão de Operações Ribeirinhas, por meio da Equipe de Resposta Nuclear, Biológica, Química e Radiológica, realizou, no período de 15 a 17 de maio, a descontaminação preventiva das instalações do 10° Batalhão de Polícia Militar do Estado do Pará e da Delegacia Especializada no Atendimento à Mulher, em Belém-PA. A ação teve como objetivo a desinfecção de todas as salas internas, banheiros, alojamentos, áreas externas e viaturas.;Higienização;;Norte;PA;Belém
Larissa Gabriely Oliveira Nascimento ;500;https://operacaocovid19.defesa.gov.br/noticias/noticia/1239;20/05/2020;Subunidade apoia distribuição de cestas básicas;No dia 14 de maio do corrente, a 1ª Companhia de Infantaria (1ª Cia Inf) apoiou o Centro Universitário do Rio São Francisco (UniRios) na distribuição de cestas básicas no bairro Boa Esperança, onde a população se encontra com maior vulnerabilidade social da cidade.;Alimentação;;Nordeste;BA;Paulo Afonso
Larissa Gabriely Oliveira Nascimento ;501;https://operacaocovid19.defesa.gov.br/noticias/noticia/1240;20/05/2020;Regimento realiza a descontaminação e desinfecção de Unidades Básicas de Saúde;Nos dias 11 e 13 de maio, no contexto da Operação COVID-19, o 1º Regimento de Carros de Combate (1º RCC) realizou a descontaminação e desinfecção de duas Unidades Básicas de Saúde (UBS) da cidade de Santa Maria, sob coordenação da 6ª Brigada de Infantaria Blindada e da 3ª Divisão de Exército. Essa ação teve como objetivo diminuir o risco de disseminação do novo coronavírus entre a população do município.;Higienização;;Sul;RS;Santa Maria
Larissa Gabriely Oliveira Nascimento ;502;https://operacaocovid19.defesa.gov.br/noticias/noticia/1241;20/05/2020;FAB transporta profissionais de saúde e EPIs a municípios do Amazonas;A Força Aérea Brasileira (FAB) realizou, nos dias 16, 17 e 18 de maio, missão de Transporte Aéreo Logístico em apoio à Operação COVID-19. Uma aeronave C-105 Amazonas, pertencente ao Primeiro Esquadrão do Décimo Quinto Grupo de Aviação (1°/15° GAV) – Esquadrão Onça, transportou profissionais de saúde, além de Equipamentos de Proteção Individual (EPIs), álcool em gel e respiradores para São Gabriel da Cachoeira e Tabatinga, municípios do Amazonas, totalizando 1.479 quilos.;Apoio Logístico;;Norte;AM;São Gabriel da Cachoeira
;;;;;;;;Norte;AM;Tabatinga
Larissa Gabriely Oliveira Nascimento ;503;https://operacaocovid19.defesa.gov.br/noticias/noticia/1242;20/05/2020;ENTREGA DE NOVO LOTE DE EPI, AGORA FOI A VEZ DO HOSPITAL UNIVERSITÁRIO ANTÔNIO PEDRO RECEBER;No dia 18 de maio, o Arsenal de Guerra do Rio (AGR), continuando com as atividades do combate à pandemia da COVID-19, realizou a doação de mais um lote de Equipamentos de Proteção Individual (EPI), protetores faciais (máscaras do tipo face shield) ao Hospital Universitário Antônio Pedro, da Universidade Federal Fluminense (UFF), umas das unidades públicas de saúde de referência no combate à COVID-19, na região metropolitana do Rio de Janeiro. O material entregue, foi produzido com aporte financeiro doado pela Associação dos ex-alunos do Instituto Militar de Engenharia (Alumni – IME).;Indústria de Defesa;;Sudeste;RJ;Rio de Janeiro
Larissa Gabriely Oliveira Nascimento ;504;https://operacaocovid19.defesa.gov.br/noticias/noticia/1243;21/05/2020;"C-105 Amazonas da FAB transporta cilindros de oxigênio para Tabatinga
";Uma aeronave C-105 Amazonas, da Força Aérea Brasileira (FAB), realizou, nesta quarta-feira (20/05), Transporte Aéreo Logístico em apoio à Operação COVID-19. O avião, pertencente ao Primeiro Esquadrão do Nono Grupo de Aviação (1º/9º GAV) – Esquadrão Arara, transportou 55 cilindros de oxigênio, de Manaus (AM) para Tabatinga (AM). A missão foi coordenada pelo Comando de Operações Aeroespaciais (COMAE) junto ao Centro de Operações Conjuntas (COC) do Ministério da Defesa, em apoio ao Ministério da Saúde.;Apoio Logístico;;Norte;AM;Tabatinga
Larissa Gabriely Oliveira Nascimento ;505;https://operacaocovid19.defesa.gov.br/noticias/noticia/1244;22/05/2020;Ministro da Defesa acompanha ações de combate à Covid-19;O Ministro da Defesa, Fernando Azevedo, desembarcou na manhã dessa quarta-feira (20), na capital sul-mato-grossense para acompanhar as atividades do Comando Conjunto Oeste (CCjO), no âmbito da Operação Covid-19. Ao chegar, Azevedo foi recepcionado pelo Comandante Militar do Oeste, General de Exército Fernando José Sant’ana Soares e Silva.;Comunicação;;Sul;MS;Campo Grando
Larissa Gabriely Oliveira Nascimento ;506;https://operacaocovid19.defesa.gov.br/noticias/noticia/1245;22/05/2020;2° Batalhão de Operações Ribeirinhas realiza descontaminação de hospital, em Marituba-PA;A Equipe de Resposta Nuclear, Biológica, Química e Radiológica (EqpRspNBQR) do 2° Batalhão de Operações Ribeirinhas realizou, em 18 de maio, a descontaminação preventiva do Hospital Divina Providência, no município de Marituba-PA. A unidade de saúde atende pacientes oriundos de mais de 72 cidades paraenses referenciados pela central de regulação do estado do Pará.;Higienização;;Norte;PA;Marituba
Larissa Gabriely Oliveira Nascimento ;507;https://operacaocovid19.defesa.gov.br/noticias/noticia/1246;22/05/2020;Comando Conjunto RN-PB realiza desinfecção do Porto de Cabedelo-PB;O Comando Conjunto Rio Grande do Norte e Paraíba realizou, no dia 16 de maio, a desinfecção do Porto de Cabedelo-PB.;Higienização;;Nordeste;PB;Porto de Cabedelo
Larissa Gabriely Oliveira Nascimento ;508;https://operacaocovid19.defesa.gov.br/noticias/noticia/1247;22/05/2020;Descontaminação na Casa do Estudante da UFGD e Hospital da Vida;Seguindo as diretrizes do Comando Conjunto Oeste de controle da pandemia da COVID-19, no dia 20 de maio, a 4ª Brigada de Cavalaria Mecanizada (4ª Bda C Mec), Força Terrestre Componente Guaicurus, por intermédio do seu Esquadrão de Comando, realizou a descontaminação das áreas internas e externas da Casa do Estudante da Universidade Federal da Grande Dourados (UFGD) e do Hospital da Vida.;Higienização;;Sul;MS;Dourados
Larissa Gabriely Oliveira Nascimento ;509;https://operacaocovid19.defesa.gov.br/noticias/noticia/1248;22/05/2020;Controle da Operação Covid-19 exige planejamento criterioso;Desde o início da Operação Covid-19, o Ministério da Defesa tem demonstrado seu potencial de comando e controle das Forças Armadas Brasileiras em todo o País. A complexidade da operação exige elevado grau de planejamento e de grande capacidade técnica para superar, com eficiência, os inúmeros obstáculos advindos da extensão territorial brasileira.;Comunicação;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;510;https://operacaocovid19.defesa.gov.br/noticias/noticia/1249;22/05/2020;Comando Conjunto RN-PB doa 3,5 toneladas de alimentos para famílias beneficiadas pelo Profesp, em São Gonçalo do Amarante-RN;O Comando Conjunto Rio Grande do Norte e Paraíba realizou, nos dias 12 e 13 de maio, a distribuição de kits de alimentação para famílias beneficiadas pelo Programa Forças no Esporte (Profesp), do núcleo da Estação Radiogoniométrica da Marinha em Natal (ERMN).;Alimentação;;Nordeste;RN;São Gonçolo Amarante
Larissa Gabriely Oliveira Nascimento ;511;https://operacaocovid19.defesa.gov.br/noticias/noticia/1250;22/05/2020;Comando Conjunto RN-PB desinfecta Escola de Governo e Centro de Operações de Segurança Pública em Natal-RN;O Comando Conjunto Rio Grande do Norte e Paraíba realizou, no dia 17 de maio, a desinfecção da Escola de Governo e do Centro de Operações de Segurança Pública (CIOSP) em Natal-RN.;Higienização;;Nordeste;RN;Natal
Larissa Gabriely Oliveira Nascimento ;512;https://operacaocovid19.defesa.gov.br/noticias/noticia/1251;22/05/2020;Exército reforça equipes do Hospital de Guarnição de São Gabriel da Cachoeira-AM para combate à COVID-19;Em apoio emergencial no combate à COVID-19, o Exército Brasileiro reforça suas ações, aumentando a força de trabalho do Hospital de Guarnição de São Gabriel da Cachoeira (HGuSGC), com dez militares da área de saúde;Apoio de Saúde;;Norte;AM;São Gabriel da Cachoeira
Larissa Gabriely Oliveira Nascimento ;513;https://operacaocovid19.defesa.gov.br/noticias/noticia/1252;24/05/2020;Além de arrecadar alimentos, Forças Armadas distribuem refeições à população;Suprir alimentação é um dos focos das Forças Armadas durante a pandemia. Com o risco de desabastecimento de famílias em situação de vulnerabilidade, Marinha, Exército e Aeronáutica têm atuado também nessa frente. Em dois meses de operação, perto de 1,5 mil toneladas de alimentos foram arrecadados e distribuídos.;Alimentação;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;514;https://operacaocovid19.defesa.gov.br/noticias/noticia/1253;24/05/2020;Capitania dos Portos do Ceará realiza desinfecção da Escola de Gastronomia Social, em Fortaleza-CE;A Capitania dos Portos do Ceará realizou, no dia 14 de maio, a desinfecção da Escola de Gastronomia Social Ivens Dias Branco, em Fortaleza-CE.;Higienização;;Nordeste;CE;Fortaleza 
Larissa Gabriely Oliveira Nascimento ;515;https://operacaocovid19.defesa.gov.br/noticias/noticia/1254;24/05/2020;Navio de Apoio Oceânico “Mearim” realiza inspeção naval em Porto Alegre-RS;O Navio de Apoio Oceânico (NApOc) “Mearim” participou, em 17 de maio, de uma inspeção naval no Rio Guaíba, em Porto Alegre-RS, onde os militares do navio tiveram um adestramento realizado pela Capitania Fluvial de Porto Alegre. As equipes aproveitaram as abordagens para conscientizar os condutores das embarcações inspecionadas sobre a importância das medidas preventivas à Covid-19.;Inspeções Sanitárias;;Sul;RS;Porto Alegra
Larissa Gabriely Oliveira Nascimento ;516;https://operacaocovid19.defesa.gov.br/noticias/noticia/1255;24/05/2020;Batalhão realiza nova etapa de distribuição de kits de alimentos a famílias de alunos assistidos pelo PROFESP;No dia 22 de maio, o 44º Batalhão de Infantaria Motorizado (44º BIMtz) realizou nova etapa de distribuição de kits de alimentos arrecadados por doação, para as famílias de jovens e crianças que são assistidas pela organização militar, por intermédio do Programa Força no Esporte (PROFESP).;Alimentação;;Sul;MT;Cuiabá
Larissa Gabriely Oliveira Nascimento ;517;https://operacaocovid19.defesa.gov.br/noticias/noticia/1256;24/05/2020;Após 60 dias de operação, Forças Armadas se mantêm atuantes no combate à Covid-19;Ao completar 60 dias, a Operação Covid-19 mantém as ações de enfrentameno ao novo coronavírus. Cerca de 34 mil militares, 1.802 viaturas, 102 embarcações e 63 aeronaves atuam em diversas ações como desinfecção, inspeção naval, doação de sangue, transporte de medicamentos, alimentos, equipamentos médicos entre outras iniciativas que demonstram solidariedade e apoio à sociedade.;Comunicação;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;518;https://operacaocovid19.defesa.gov.br/noticias/noticia/1257;24/05/2020;Marinha do Brasil realiza capacitação contra a proliferação da Covid-19 em hospitais do Rio de Janeiro;A Marinha do Brasil (MB) realizou, em 19 de maio, atividades de capacitação de desinfecção contra a proliferação da Covid-19 no Hospital Federal do Andaraí e no Hospital Municipal Moacyr do Carmo, no Rio de Janeiro-RJ. A ação visou capacitar funcionários de diversos setores dos hospitais no combate ao novo coronavírus.;Higienização;;Sudeste;RJ;Rio de Janeiro
