Status,Data,Código do Item,CNPJ,Razão Social,Descrição do Item,Unidade de Fornecimento,Quantidade,Valor Unitário,Valor Total do Item
Encerrado,8 de jul. de 2020,7827000600030202000001,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,PROPOFOL,SERINGA,1000,6.9,6900
Encerrado,8 de jul. de 2020,7827000600030202000002,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,DEXTROCETAMINA CLORIDRATO,FRASCO,150,13.76,2064
Encerrado,26 de jun. de 2020,7888200600021202000001,7555491000186,ULTRAFARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,MÁSCARA,UNIDADE,30000,3,90000
Encerrado,26 de jun. de 2020,7888200600023202000001,5343029000270,MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,500,124,62000
Encerrado,26 de jun. de 2020,7888200600025202000001,5343029000190,MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,500,124,62000
Encerrado,26 de jun. de 2020,7888200600020202000001,17472278000164,GOLDENPLUS - COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,MÁSCARA DESCARTÁVEL USO GERAL,UNIDADE,1500,19,28500
Encerrado,26 de jun. de 2020,7888200600021202000002,7555491000186,ULTRAFARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,PROTETOR FACIAL,UNIDADE,35,25,875
Encerrado,25 de jun. de 2020,7858100609157202000001,11367964000199,CONSTRUTEC SERVICOS E MANUTENCOES PREDIAIS LTDA,"MANUTENÇÃO , REFORMA PREDIAL",UNIDADE,1,116099.58,116099.58
Encerrado,25 de jun. de 2020,7657200600048202000001,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,ROCURÔNIO BROMETO,FRASCO,5000,19,95000
Encerrado,25 de jun. de 2020,7813300600020202000001,28931892000163,QUASE TUDO PARA TI UTILIDADES EM GERAL LTDA,MOTOR GERADOR ENERGIA,UNIDADE,1,6289.9,6289.9
Encerrado,24 de jun. de 2020,7858100609156202000014,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,METILPREDNISOLONA,FRASCO,600,11.29,6774
Encerrado,24 de jun. de 2020,7858100609156202000015,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,METOPROLOL,AMPOLA,150,31.43,4714.5
Encerrado,24 de jun. de 2020,7858100609155202000003,8967471000185,PELOTAS DISTRIBUIDORA DE MEDICAMENTOS LTDA,TENOXICAM,FRASCO-AMPOLA,250,15.9,3975
Encerrado,24 de jun. de 2020,7858100609156202000004,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,AZITROMICINA,COMPRIMIDO,750,3.5,2625
Encerrado,24 de jun. de 2020,7858100609156202000018,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,ENOXAPARINA,SERINGA,50,45.12,2256
Encerrado,24 de jun. de 2020,7858100609156202000005,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,BETAMETASONA,AMPOLA,300,6.42,1926
Encerrado,24 de jun. de 2020,7858100609154202000001,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,CETAMINA CLORIDRATO,AMPOLA,100,13.2,1320
Encerrado,24 de jun. de 2020,7858100609156202000006,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,CEFEPIMA CLORIDRATO,FRASCO-AMPOLA,25,42.86,1071.5
Encerrado,24 de jun. de 2020,7813320600045202000001,34029967000541,BESOURO VEICULOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,1036,1036
Encerrado,24 de jun. de 2020,7813320600047202000001,34029967000541,BESOURO VEICULOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,1036,1036
Encerrado,24 de jun. de 2020,7813320600048202000001,34029967000541,BESOURO VEICULOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,1036,1036
Encerrado,24 de jun. de 2020,7858100609156202000008,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,CLARITROMICINA,COMPRIMIDO,200,4.83,966
Encerrado,24 de jun. de 2020,7813320600046202000001,34029967000541,BESOURO VEICULOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,913,913
Encerrado,24 de jun. de 2020,7813320600044202000001,34029967000541,BESOURO VEICULOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,913,913
Encerrado,24 de jun. de 2020,7858100609156202000009,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,CLARITROMICINA,FRASCO,10,78.57,785.7
Encerrado,24 de jun. de 2020,7858100609156202000001,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,ÁCIDO TRANEXÂMICO,AMPOLA,100,6.5,650
Encerrado,24 de jun. de 2020,7858100609156202000016,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,PROPOFOL,AMPOLA,30,15.71,471.3
Encerrado,24 de jun. de 2020,7858100609156202000012,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,LEVOFLOXACINO,COMPRIMIDO,560,0.82,459.2
Encerrado,24 de jun. de 2020,7858100609154202000002,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,ETOMIDATO,AMPOLA,25,16.9,422.5
Encerrado,24 de jun. de 2020,7858100609156202000003,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,AMOXICILINA,COMPRIMIDO,300,1.31,393
Encerrado,24 de jun. de 2020,7858100609156202000017,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,VANCOMICINA CLORIDRATO,FRASCO-AMPOLA,50,7.43,371.5
Encerrado,24 de jun. de 2020,7858100609155202000002,8967471000185,PELOTAS DISTRIBUIDORA DE MEDICAMENTOS LTDA,SALBUTAMOL,FRASCO,20,17,340
Encerrado,24 de jun. de 2020,7858100609156202000002,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,AMOXICILINA,FRASCO-AMPOLA,20,15.71,314.2
Encerrado,24 de jun. de 2020,7858100609156202000011,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,HIDROCORTISONA,FRASCO,50,5.55,277.5
Encerrado,24 de jun. de 2020,7858100609156202000007,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,CETOPROFENO,AMPOLA,50,4.57,228.5
Encerrado,24 de jun. de 2020,7858100609156202000010,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,HIDROCORTISONA,FRASCO,50,3.89,194.5
Encerrado,24 de jun. de 2020,7858100609155202000001,8967471000185,PELOTAS DISTRIBUIDORA DE MEDICAMENTOS LTDA,SALBUTAMOL,FRASCO,10,17.5,175
Encerrado,24 de jun. de 2020,7858100609156202000013,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,METFORMINA CLORIDRATO,COMPRIMIDO,200,0.11,22
Encerrado,23 de jun. de 2020,7657200600041202000001,58295213002111,PHILIPS MEDICAL SYSTEMS LTDA,MONITOR MULTIPARÂMETRO,UNIDADE,8,75627.11,605016.88
Encerrado,23 de jun. de 2020,7657200600041202000002,58295213002111,PHILIPS MEDICAL SYSTEMS LTDA,MONITOR MULTIPARÂMETRO,UNIDADE,6,56137.08,336822.48
Encerrado,23 de jun. de 2020,7657200600041202000003,58295213002111,PHILIPS MEDICAL SYSTEMS LTDA,PEÇA EQUIPAMENTO MÉDICO,UNIDADE,6,38003.19,228019.14
Encerrado,23 de jun. de 2020,7657200600041202000004,58295213002111,PHILIPS MEDICAL SYSTEMS LTDA,MONITOR MULTIPARÂMETRO,UNIDADE,1,119986.81,119986.81
Encerrado,23 de jun. de 2020,7858100609150202000001,28555652000101,LABSERV COMERCIO DE PRODUTOS E SERVICOS DIAGNOSTICOS LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,100,120,12000
Encerrado,17 de jun. de 2020,7657200600053202000001,40159576000110,D- MED MATERIAL MEDICO LABORATORIAL LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,TESTE,3348,36,120528
Encerrado,15 de jun. de 2020,7813300600024202000002,8228335000173,WAYPOINT COMERCIO DE EQUIPAMENTOS LTDA,SISTEMA GLOBAL DE POSICIONAMENTO - GLOBAL,UNIDADE,2,5260,10520
Encerrado,15 de jun. de 2020,7813300600024202000001,8228335000173,WAYPOINT COMERCIO DE EQUIPAMENTOS LTDA,SISTEMA GLOBAL DE POSICIONAMENTO - GLOBAL,UNIDADE,2,3918,7836
Encerrado,11 de jun. de 2020,7813300600025202000001,5999534000197,PORTO IMPERIAL COMERCIO DE COMBUSTIVEIS LTDA,ÓLEO DIESEL,LITRO,700,3.66,2562
Encerrado,11 de jun. de 2020,7813300600025202000003,5999534000197,PORTO IMPERIAL COMERCIO DE COMBUSTIVEIS LTDA,GASOLINA,LITRO,435,3.51,1526.85
Encerrado,11 de jun. de 2020,7813300600025202000002,5999534000197,PORTO IMPERIAL COMERCIO DE COMBUSTIVEIS LTDA,FILTRO ÓLEO LUBRIFICANTE,UNIDADE,200,4.55,910
Encerrado,9 de jun. de 2020,7657200600046202000001,7830252000197,GIOMEN COMERCIO DE ALIMENTOS LTDA,OVO,BANDEJA,2400,7.32,17568
Encerrado,9 de jun. de 2020,7657200600046202000002,7830252000197,GIOMEN COMERCIO DE ALIMENTOS LTDA,IOGURTE NATURAL,EMBALAGEM,4500,0.99,4455
Encerrado,5 de jun. de 2020,7813320600036202000001,61573796000166,ALLIANZ SEGUROS S/A,PAGAMENTO COBERTURAS SEGURO VEÍCULO,UNIDADE,1,1112.42,1112.42
Encerrado,5 de jun. de 2020,7813320600033202000001,61573796000166,ALLIANZ SEGUROS S/A,PAGAMENTO COBERTURAS SEGURO VEÍCULO,UNIDADE,1,1063.9,1063.9
Encerrado,5 de jun. de 2020,7813320600034202000001,61573796000166,ALLIANZ SEGUROS S/A,PAGAMENTO COBERTURAS SEGURO VEÍCULO,UNIDADE,1,1063.9,1063.9
Encerrado,5 de jun. de 2020,7813320600035202000001,61573796000166,ALLIANZ SEGUROS S/A,PAGAMENTO COBERTURAS SEGURO VEÍCULO,UNIDADE,1,1063.9,1063.9
Encerrado,5 de jun. de 2020,7813320600037202000001,34029967000541,BESOURO VEICULOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,974.5,974.5
Encerrado,5 de jun. de 2020,7813320600038202000001,34029967000541,BESOURO VEICULOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,974.5,974.5
Encerrado,5 de jun. de 2020,7813320600039202000001,34029967000541,BESOURO VEICULOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,974.5,974.5
Encerrado,5 de jun. de 2020,7813320600040202000001,34029967000541,BESOURO VEICULOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,974.5,974.5
Encerrado,5 de jun. de 2020,7813320600031202000001,42502492000163,REAL VEICULOS COMERCIO E SERVICOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,839.47,839.47
Encerrado,5 de jun. de 2020,7813320600032202000001,42502492000163,REAL VEICULOS COMERCIO E SERVICOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,561.79,561.79
Encerrado,4 de jun. de 2020,7827000600029202000001,4245765000142,CR COMERCIO DE MOVEIS LTDA,"INSTALAÇÃO , MANUTENÇÃO ELÉTRICA - PREDIAL, INDUSTRIAL",UNIDADE,1,33500,33500
Encerrado,4 de jun. de 2020,7827000600025202000001,15331924000148,DESEMATEC MOVEIS HOSPITALARES LTDA,CAMA HOSPITALAR,UNIDADE,4,2990,11960
Encerrado,4 de jun. de 2020,7827000600021202000001,20599845000152,MARIO MEDICAL COMERCIO DE MATERIAL HOSPITALAR LTDA,"CIRCUITO P, VENTILADOR PULMONAR",CONJUNTO,9,780,7020
Encerrado,4 de jun. de 2020,7827000600028202000007,7907020000190,SOS COMERCIO DE MATERIAIS HOPITALARES LTDA,MACA CLÍNICA,UNIDADE,4,1400,5600
Encerrado,4 de jun. de 2020,7827000600028202000001,7907020000190,SOS COMERCIO DE MATERIAIS HOPITALARES LTDA,MESA REFEIÇÃO,UNIDADE,8,410,3280
Encerrado,4 de jun. de 2020,7827000600028202000008,7907020000190,SOS COMERCIO DE MATERIAIS HOPITALARES LTDA,BIOMBO HOSPITALAR,UNIDADE,10,320,3200
Encerrado,4 de jun. de 2020,7827000600028202000003,7907020000190,SOS COMERCIO DE MATERIAIS HOPITALARES LTDA,FOCO CIRÚRGICO,UNIDADE,4,730,2920
Encerrado,4 de jun. de 2020,7827000600028202000004,7907020000190,SOS COMERCIO DE MATERIAIS HOPITALARES LTDA,BERÇO HOSPITALAR,UNIDADE,2,1400,2800
Encerrado,4 de jun. de 2020,7827000600028202000009,7907020000190,SOS COMERCIO DE MATERIAIS HOPITALARES LTDA,BIOMBO HOSPITALAR,UNIDADE,6,400,2400
Encerrado,4 de jun. de 2020,7827000600021202000002,20599845000152,MARIO MEDICAL COMERCIO DE MATERIAL HOSPITALAR LTDA,"CIRCUITO P, VENTILADOR PULMONAR",CONJUNTO,3,768,2304
Encerrado,4 de jun. de 2020,7827000600026202000001,910147000119,EUCAPLAC DIVISORIAS COMERCIO E SERVICOS LTDA,"INSTALAÇÃO , REMOÇÃO DE DIVISÓRIA , PAINEL , PERSIANA",UNIDADE,1,1963.7,1963.7
Encerrado,4 de jun. de 2020,7827000600028202000006,7907020000190,SOS COMERCIO DE MATERIAIS HOPITALARES LTDA,SUPORTE PARA SORO,UNIDADE,10,160,1600
Encerrado,4 de jun. de 2020,7827000600028202000005,7907020000190,SOS COMERCIO DE MATERIAIS HOPITALARES LTDA,ESCADA HOSPITALAR,UNIDADE,10,144,1440
Encerrado,4 de jun. de 2020,7827000600024202000001,181467000185,PRODUTOS TEXTEIS MATIZ LTDA.,TRAVESSA,UNIDADE,120,11.8,1416
Encerrado,4 de jun. de 2020,7827000600028202000002,7907020000190,SOS COMERCIO DE MATERIAIS HOPITALARES LTDA,SUPORTE SACO HAMPER,UNIDADE,4,340,1360
Encerrado,4 de jun. de 2020,7813320600027202000001,42502492000163,REAL VEICULOS COMERCIO E SERVICOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,839.47,839.47
Encerrado,4 de jun. de 2020,7813320600027202000002,42502492000163,REAL VEICULOS COMERCIO E SERVICOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,1,561.79,561.79
Encerrado,3 de jun. de 2020,7657200600036202000001,58295213002111,PHILIPS MEDICAL SYSTEMS LTDA,DESFIBRILADOR,UNIDADE,3,25300,75900
Encerrado,3 de jun. de 2020,7951800600008202000001,4587378000194,ALVOTEX INDUSTRIA E COMERCIO LTDA,ÁLCOOL ETÍLICO,GALÃO,600,30,18000
Encerrado,3 de jun. de 2020,7951800600008202000002,4587378000194,ALVOTEX INDUSTRIA E COMERCIO LTDA,ÁLCOOL ETÍLICO,FRASCO,3512,3.5,12292
Encerrado,3 de jun. de 2020,7827000600027202000001,12877925000102,MEDICAL LOC COMERCIO E LOCACAO DE MATERIAIS MEDICOS E ORTOPEDICOS LTDA,ASPIRADOR CIRÚRGICO,UNIDADE,6,450,2700
Encerrado,1 de jun. de 2020,7657200600045202000001,3473223000164,DAKOTTON CONFECCOES LTDA,AVENTAL HOSPITALAR,UNIDADE,15000,13,195000
Encerrado,1 de jun. de 2020,7650000600031202000003,28834487000127,GMB COMERCIO E SERVICOS LTDA,CILINDRO GÁS,UNIDADE,10,2217,22170
Encerrado,1 de jun. de 2020,7650000600031202000002,28834487000127,GMB COMERCIO E SERVICOS LTDA,CILINDRO GÁS,UNIDADE,10,2217,22170
Encerrado,1 de jun. de 2020,7650000600031202000001,28834487000127,GMB COMERCIO E SERVICOS LTDA,FLUXÔMETRO,UNIDADE,20,82.9,1658
Encerrado,1 de jun. de 2020,7650000600035202000001,28223650000115,HIGH-TECH MOVEIS HOSPITALARES LTDA,CADEIRA METÁLICA DOBRÁVEL,UNIDADE,4,389.9,1559.6
Encerrado,31 de mai. de 2020,7710000600026202000001,21111808000116,"EBN COMERCIO, IMPORTACAO E EXPORTACAO EIRELI",AVENTAL,UNIDADE,335000,11.7,3919500
Encerrado,31 de mai. de 2020,7710000600029202000001,34324524000150,MAIS SAUDE DF LTDA,SWAB,UNIDADE,78000,2.47,192660
Encerrado,31 de mai. de 2020,7710000600029202000002,21685018000144,MH SUPRIMENTO E COMERCIO DE PRODUTOS MEDICOS LTDA,TERMÔMETRO CLÍNICO,UNIDADE,345,441,152145
Encerrado,31 de mai. de 2020,7710000600026202000002,21685018000144,MH SUPRIMENTO E COMERCIO DE PRODUTOS MEDICOS LTDA,SAPATILHA HOSPITALAR,UNIDADE,82000,1.03,84460
Encerrado,29 de mai. de 2020,7888200600022202000001,12454719000181,MG COMERCIO DE MATERIAIS PARA USO  MEDICO LTDA,"PEÇA , COMPONENTE EQUIPAMENTO HOSPITALAR",UNIDADE,1,61942.5,61942.5
Encerrado,29 de mai. de 2020,7827000600001202000001,5652247000106,LUMIAR HEALTH BUILDERS EQUIPAMENTOS HOSPITALARES LTDA,PEÇA,UNIDADE,20,280,5600
Encerrado,29 de mai. de 2020,7827000600024202000002,181467000185,PRODUTOS TEXTEIS MATIZ LTDA.,COLCHA CAMA,UNIDADE,100,39.7,3970
Encerrado,29 de mai. de 2020,7827000600001202000002,5652247000106,LUMIAR HEALTH BUILDERS EQUIPAMENTOS HOSPITALARES LTDA,BOLSA RESERVATORIO O2,UNIDADE,60,32,1920
Encerrado,29 de mai. de 2020,7955000600099202000001,16938521000124,M M DISTRIBUIDORA DE ALIMENTOS E PRESTACOES DE SERVICOS LTDA,TOALHA DE PAPEL,PACOTE,106,5.84,619.04
Encerrado,28 de mai. de 2020,7888200600019202000001,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,TOALHA DE PAPEL,FARDO,500,12.59,6295
Encerrado,28 de mai. de 2020,7888200600019202000007,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,PAPEL HIGIÊNICO,PACOTE,500,2.8,1400
Encerrado,28 de mai. de 2020,7888200600019202000003,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,SACO PLÁSTICO LIXO,PACOTE,1000,0.93,930
Encerrado,28 de mai. de 2020,7888200600019202000004,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,DETERGENTE,FRASCO,280,3.26,912.8
Encerrado,28 de mai. de 2020,7888200600019202000008,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,SACO PLÁSTICO LIXO,PACOTE,1000,0.87,870
Encerrado,28 de mai. de 2020,7888200600019202000006,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,FLANELA,UNIDADE,200,1.23,246
Encerrado,28 de mai. de 2020,7888200600019202000010,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,RODO,UNIDADE,20,7.75,155
Encerrado,28 de mai. de 2020,7888200600019202000009,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,VASSOURA,UNIDADE,20,7.4,148
Encerrado,28 de mai. de 2020,7888200600019202000012,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,ESPONJA LIMPEZA,UNIDADE,250,0.5,125
Encerrado,28 de mai. de 2020,7888200600019202000011,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,VASSOURA,UNIDADE,20,6,120
Encerrado,28 de mai. de 2020,7888200600019202000005,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,BALDE,UNIDADE,20,4.38,87.6
Encerrado,28 de mai. de 2020,7888200600019202000002,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,SABÃO BARRA,UNIDADE,20,1.06,21.2
Encerrado,27 de mai. de 2020,7827000600022202000001,12736433000199,BRUNO XAVIER ALMEIDA,LENÇOL CAMA,UNIDADE,200,27,5400
Encerrado,27 de mai. de 2020,7827000600023202000006,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,AVENTAL HOSPITALAR,UNIDADE,60,57.9,3474
Encerrado,27 de mai. de 2020,7827000600023202000001,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,TOALHA BANHO,UNIDADE,160,21.3,3408
Encerrado,27 de mai. de 2020,7827000600023202000004,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,ACOLCHOADO,UNIDADE,50,64.5,3225
Encerrado,27 de mai. de 2020,7827000600023202000002,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,TRAVESSEIRO,UNIDADE,70,37.5,2625
Encerrado,27 de mai. de 2020,7827000600023202000003,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,PIJAMA,UNIDADE,50,52,2600
Encerrado,27 de mai. de 2020,7827000600023202000007,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,PIJAMA,UNIDADE,50,52,2600
Encerrado,27 de mai. de 2020,7827000600023202000009,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,VESTUÁRIO HOSPITALAR,UNIDADE,70,31.7,2219
Encerrado,27 de mai. de 2020,7827000600023202000008,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,VESTUÁRIO HOSPITALAR,UNIDADE,70,31.7,2219
Encerrado,27 de mai. de 2020,7827000600023202000005,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,AVENTAL HOSPITALAR,UNIDADE,20,57.9,1158
Encerrado,26 de mai. de 2020,7657200600047202000001,5343029000190,MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,5000,94.1,470500
Encerrado,26 de mai. de 2020,7827000600019202000001,61485900000756,SG TECNOLOGIA CLINICA LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,TESTE,186,65,12090
Encerrado,26 de mai. de 2020,7827000600020202000001,20652929000102,INOVA. DISTRIBUICAO E SERVICOS ELETRO MEDICOS LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,TESTE,20,125,2500
Encerrado,25 de mai. de 2020,7710000600028202000001,33175084000153,LANG E FILHOS MATERIAL HOSPITALAR LTDA,REAGENTE ANALÍTICO 4,UNIDADE,50000,83,4150000
Encerrado,22 de mai. de 2020,7657200600020202000001,30280358000186,ROCHE DIAGNOSTICA BRASIL LTDA.,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,10,2744.01,27440.1
Encerrado,22 de mai. de 2020,7657200600020202000002,30280358000186,ROCHE DIAGNOSTICA BRASIL LTDA.,REAGENTE ANALÍTICO 1,TESTE,9,2744.01,24696.09
Encerrado,22 de mai. de 2020,7657200600020202000003,30280358000186,ROCHE DIAGNOSTICA BRASIL LTDA.,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,TESTE,10,1978.01,19780.1
Encerrado,22 de mai. de 2020,7657200600020202000004,30280358000186,ROCHE DIAGNOSTICA BRASIL LTDA.,CONJUNTO PARA ANÁLISE,TESTE,9,2035.89,18323.01
Encerrado,21 de mai. de 2020,7888200600018202000003,5905151000102,SIENA COMERCIO DE PNEUS PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES LTDA,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,5000,5000
Encerrado,21 de mai. de 2020,7888200600018202000002,5905151000102,SIENA COMERCIO DE PNEUS PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES LTDA,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,5000,5000
Encerrado,21 de mai. de 2020,7888200600018202000001,5905151000102,SIENA COMERCIO DE PNEUS PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES LTDA,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,5000,5000
Encerrado,21 de mai. de 2020,7888200600017202000004,5905151000102,SIENA COMERCIO DE PNEUS PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES LTDA,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,5000,5000
Encerrado,21 de mai. de 2020,7888200600017202000002,5905151000102,SIENA COMERCIO DE PNEUS PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES LTDA,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,5000,5000
Encerrado,21 de mai. de 2020,7888200600017202000001,5905151000102,SIENA COMERCIO DE PNEUS PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES LTDA,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,2700,2700
Encerrado,21 de mai. de 2020,7888200600017202000003,5905151000102,SIENA COMERCIO DE PNEUS PECAS E ACESSORIOS PARA VEICULOS AUTOMOTORES LTDA,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,2300,2300
Encerrado,21 de mai. de 2020,7955000600089202000001,4992697000185,NOVA RENKO INDUSTRIAL LTDA,DESINFETANTE,UNIDADE,2,890.3,1780.6
Encerrado,21 de mai. de 2020,7838000601095202000001,24070819000193,ANA LUCIA CAVALCANTI BALCIUNAS HENRIQUES,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES,GALÃO,20,61,1220
Encerrado,21 de mai. de 2020,7838000611071202000001,23533848000181,R T COSTA FELICIANO,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES,GALÃO,15,74.9,1123.5
Encerrado,21 de mai. de 2020,7955000600088202000001,16938521000124,M M DISTRIBUIDORA DE ALIMENTOS E PRESTACOES DE SERVICOS LTDA,TOALHA DE PAPEL,PACOTE,1,619.04,619.04
Encerrado,20 de mai. de 2020,7657200600060202000001,4355394000232,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA.,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,TESTE,500,149,74500
Encerrado,20 de mai. de 2020,7657200600037202000001,8546929000122,CARESTREAM DO BRASIL COMERCIO E SERVICOS DE PRODUTOS MEDICOS LTDA,ACESSÓRIO PARA RADIOLOGIA,UNIDADE,10,6000,60000
Encerrado,20 de mai. de 2020,7657200600028202000001,13545241000168,SINTESE BIOTECNOLOGIA LTDA.,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,11,1998,21978
Encerrado,20 de mai. de 2020,7827000600018202000001,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,VESTUÁRIO HOSPITALAR,CONJUNTO,50,52,2600
Encerrado,20 de mai. de 2020,7827000600018202000002,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,VESTUÁRIO HOSPITALAR,CONJUNTO,50,52,2600
